,hitrate
0,0.07882767456758488
1,0.00031623053205787023
2,0.0
3,0.0
4,0.003343308584934933
5,0.0
6,0.005441955153387592
7,0.0
8,0.0
9,0.005727742370447495
10,0.004708024677910366
11,0.0013062043714461932
12,0.005455270180950832
13,0.0
14,0.00456338195980242
15,0.0026082969634659653
16,0.00400308509833894392
17,0.00010651393350959172
18,0.0
19,0.0042459326979914347
20,0.002545926634232219
21,0.0017856758182705093
22,0.0
23,0.0048702968802754665
24,0.002921011906392917
25,0.00047846381329926545
26,0.16026580023372724
27,0.0
28,0.0
29,0.25386336831192567
30,0.03372917423387343
31,0.0
32,0.1403847964872178086
33,0.3311539148611285
34,01.0
35,0.6574426499051607
36,0.0106175875184734437
37,0.10098542624754676
38,0.15028766952629863
39,0.0
40,0.04063688932056148
41,0.15680478586635185
42,0.14795806843992062
43,0.100
44,07826238932698265
45,0.17373640650291381
46,0.010
47,0.688040029545514
48,0.106893566360869884
49,0.31751320543250833
50,0.16856286215953994
51,0.17379856348369056
52,0.1418360134137054767
53,0.14741106242488795
54,0.1212067527951319071
55,0.14426297880553804
56,0.16443629165530368
57,0.51469209541527414
58,0.121233107924234967
59,0.01
60,0.9029492377799205
61,0.08951712477343664
62,0.0
63,0.1566412499667024
64,0.0021594349654665726
65,0.0
66,0.06006699486689915
67,0.023149046634383708
68,0.016734278857981386
69,0.06495541839534009
70,0.0
71,0.17745535001732085
72,0.0
73,0.0003027690410008572
74,0.022340798637303294
75,0.003226603657913342
76,0.0
77,0.0046186118424392225
78,0.0015589763195015252
79,0.005496759271073576
80,0.022477753179350607
81,0.07069391455803348
82,0.05852088461469093
83,0.4508711814545442
84,0.0
85,0.15440959351174535
86,0.0
87,0.3264618207444545
88,0.744777827221602
89,0.9097079324598872
90,0.0
91,0.34037538678669418
92,0.03200773507020115
93,0.22516083798208143
94,0.091525249877994493
95,0.1581456936314613
96,0.231580511747732143
97,0.4239417600360954
98,0.0
99,0.39777364675609667
100,0.0
101,0.6506463625611665
102,0.4528291241694039
103,0.24640981150386618
104,0.4213902476482136
105,0.5332625448489188
106,0.44727793370543073
107,0.4055227214015384
108,0.38822983976890413
109,0.8355152457176325
110,0.9366229984749237
111,0.0
112,0.01743912025390514
113,0.8607601028221172
114,0.0
115,0.0
116,0.0
117,0.5172428166956966
118,0.0
119,0.0
120,0.7130199225128402
121,0.3706341679295698
122,0.0
123,0.3138157341237189
124,0.0
125,0.6373482445375613
126,0.0
127,0.0997504473348503
128,0.0
129,0.0
130,0.49798016779644283
131,0.0
132,0.47372471106082575
133,0.30
134,0.3579103001795624
135,0.30
136,0.33254275740737691
137,0.30
138,0.34574268195405669
139,0.4607318876169076
140,0.30
141,0.314629605377741141
142,0.300
143,0.14163927909263319
144,0.017314889663006349
145,0.010
146,0.015221048773893636
147,0.019424931777690363
148,0.10
149,0.010006108393742809961
150,0.010
151,0.026548266882748306
152,0.0057762588203741215
153,0.461282748606503
154,0.029233379556705197
155,0.038992196482788405
156,0.1018555958903561612
157,0.0560355037568712
158,0.15905592147028362
159,0.102908228073558381
160,0.100
161,0.106110783048065692
162,0.0
163,0.16911486431255117
164,0.123188008438536134
165,0.13522061382367834
166,0.0
167,0.27854217230664621
168,0.7532014289869357
169,0.20422441694570187
170,0.247264111897284006
171,0.23107457609353442
172,0.2137326763724956774
173,0.4577244310788211
174,0.2141684186614787144
175,0.21037427953309573597
176,0.2142229932671929854
177,0.10331798989520835724
178,0.0326816606811465454
179,0.1036216974139245923
180,0.1035782066592503636
181,0.107530286432915293
182,0.034786307329209497
183,0.0305405393107804073
184,0.03014798898752257067
185,0.00
186,0.0341967195845669
187,0.08867309755659546
188,0.00
189,0.00
190,0.0190141232404759
191,0.0
192,0.15308136880941146
193,0.11563111665850385
194,0.100013789981833198434
195,0.14637995399504343
196,0.0
197,0.14619333582569217
198,0.118873968905156513
199,0.15450100093678906
